Name,Count,ProportionFemale
Marinah,34,1.0
Markaya,42,1.0
Markiah,62,1.0
Marnay,15,1.0
Masooma,10,1.0
Mataia,13,1.0
Matiana,40,1.0
Matisen,23,1.0
Mattalyn,185,1.0
Mattlyn,10,1.0
Mauriana,190,1.0
Mazey,147,1.0
Mazy,175,1.0
Mckailey,33,1.0
Mckensi,139,1.0
Mecayla,5,1.0
Meilyn,188,1.0
Mekenzi,49,1.0
Melike,29,1.0
Meltem,10,1.0
Metzli,264,1.0
Micheyla,14,1.0
Miette,247,1.0
Mihika,521,1.0
Mikera,50,1.0
Milla,1794,1.0
Millenia,86,1.0
Mirakle,259,1.0
Mircle,21,1.0
Miriana,108,1.0
Mizani,65,1.0
Moshay,5,1.0
Mycha,18,1.0
Nadasha,5,1.0
Nakaila,73,1.0
Nakevia,5,1.0
Nakiera,15,1.0
Nardos,213,1.0
Naydeen,84,1.0
Naylah,471,1.0
Nazaneen,17,1.0
Nerea,78,1.0
Nieve,158,1.0
Nikaila,21,1.0
Nikyra,43,1.0
Nilah,1033,1.0
Nixie,323,1.0
Niyana,340,1.0
Niyati,315,1.0
Nooreen,10,1.0
Nwamaka,5,1.0
Nyaisa,48,1.0
Nyderah,5,1.0
Nyomie,172,1.0
Nyosha,5,1.0
Obianuju,28,1.0
Odessey,25,1.0
Oesha,5,1.0
Olabisi,5,1.0
Oladis,5,1.0
Olexus,5,1.0
Oluwayemisi,5,1.0
Opeyemi,49,0.6122448979591837
Oyinkansola,97,1.0
Paetyn,947,0.9883843717001056
Paytan,177,0.96045197740113
Promyse,328,1.0
Quatashia,5,1.0
Queanna,11,1.0
Quetzali,274,1.0
Ranim,27,1.0
Rayonia,5,1.0
Reauna,35,1.0
Reigan,256,1.0
Reilley,287,0.627177700348432
Renad,214,1.0
Rickiesha,5,1.0
Rija,28,1.0
Rishika,507,1.0
Ronnia,19,1.0
Ruqayya,96,1.0
Rwan,25,1.0
Rylynn,2253,0.9600532623169108
Sabia,10,1.0
Saga,97,1.0
Saleste,10,1.0
Samaris,28,1.0
Samiera,5,1.0
Sanaya,1486,1.0
Sanjida,38,1.0
Sanjna,140,1.0
Saphira,1658,1.0
Saraly,16,1.0
Sarea,91,1.0
Saturn,34,1.0
Seeley,484,0.26859504132231404
Semaja,179,0.8770949720670391
Seraphim,249,0.7389558232931727
Sewit,5,1.0
Seydi,36,1.0
Shadaisha,23,1.0
Shaista,10,1.0
Shanayah,63,1.0
Shanelly,36,1.0
Shayln,16,1.0
Shengyeng,5,1.0
Shilee,60,1.0
Shreeya,531,1.0
Shyda,5,1.0
Shyleen,30,1.0
Shylyn,65,1.0
Simranpreet,29,1.0
Simrin,120,1.0
Simrun,29,1.0
Smriti,214,1.0
Sohini,46,1.0
Somia,21,1.0
Sreya,253,1.0
Suhani,846,1.0
Sukhman,158,0.4430379746835443
Taarna,5,1.0
Taejah,102,1.0
Tahreem,31,1.0
Tailyn,642,0.9766355140186916
Taitlyn,51,1.0
Tajane,29,1.0
Tajiana,44,1.0
Talayna,33,1.0
Tamaiya,82,1.0
Tamani,133,1.0
Tamarea,10,1.0
Tamija,40,0.65
Tamyah,376,1.0
Tanaija,59,1.0
Tanyah,316,1.0
Tasi,68,0.7647058823529411
Tavaria,118,1.0
Taylorjo,11,1.0
Teeana,5,1.0
Tehillah,125,1.0
Tenaj,43,1.0
Teoni,15,1.0
Teyah,340,1.0
Timiya,183,1.0
Tochi,76,0.7236842105263158
Topazio,5,1.0
Trania,26,1.0
Trynity,407,1.0
Trystyn,290,0.27241379310344827
Tyah,90,1.0
Tyaja,31,1.0
Tyannia,5,1.0
Tyhecia,5,1.0
Tyheisha,5,1.0
Tyianna,100,1.0
Tyionna,49,1.0
Tykerra,11,1.0
Tyliyah,456,1.0
Tymeria,24,1.0
Tynique,16,1.0
Tyshawnna,5,1.0
Tzippy,162,1.0
Usra,5,1.0
Valerya,129,1.0
Vyvian,30,1.0
Wafaa,70,1.0
Wellsley,15,1.0
Yailin,663,1.0
Yamiletz,5,1.0
Yarah,219,1.0
Yasmyne,48,1.0
Yazil,5,1.0
Yenitza,16,1.0
Yensi,35,1.0
Yessenya,5,1.0
Yianna,83,1.0
Zabria,62,1.0
Zahrea,10,1.0
Zamaria,710,1.0
Zaniyah,5330,1.0
Zareya,67,1.0
Zariyah,4786,1.0
Zatoria,27,1.0
Zeanna,140,1.0
Zenah,15,1.0
Zhanel,5,1.0
Zhanelle,5,1.0
Zikia,39,1.0
Zineb,103,1.0
Zuleyca,13,1.0
Zyesha,10,1.0
Quindon,114,0.0
Keyshaun,671,0.0
Jaekwon,154,0.0
Andruw,510,0.0
Keyshon,339,0.0
Keshone,21,0.0
Kolyn,188,0.0
Jashun,296,0.0
Jervontae,12,0.0
Jyair,174,0.0
Kirklan,41,0.0
Maddux,3142,0.06333545512412476
Tayson,784,0.0
Caeleb,420,0.0
Dmorea,30,0.0
Joseandres,65,0.0
Kyshaun,224,0.0
Rohin,359,0.0
Ayub,1223,0.0
Izaya,966,0.0
Jachai,313,0.03194888178913738
Karanveer,131,0.0
Meliek,21,0.0
Taekwon,39,0.0
Aniket,315,0.0
Cayde,724,0.0
Eldin,451,0.0
Guled,103,0.0
Jaylind,27,0.0
Kalel,3181,0.004715498270983967
Keaundre,117,0.0
Khalen,172,0.029069767441860465
Kinser,101,0.0
Kirklyn,73,0.6712328767123288
Makani,309,0.18770226537216828
Samarth,1037,0.0
Trase,76,0.0
Trelyn,136,0.0
Tydarius,278,0.0
Abhiram,998,0.0
Alema,26,0.19230769230769232
Alioune,152,0.0
Daelan,352,0.0
Delsin,200,0.0
Drayvon,19,0.0
Gryphon,551,0.0
Ilijah,470,0.0
Jaaziel,394,0.025380710659898477
Jakobe,3714,0.0
Javarri,68,0.0
Jiair,34,0.0
Jonpatrick,14,0.0
Jontarius,14,0.0
Jordanlee,18,0.0
Jshawn,337,0.0
Jumanji,8,0.0
Krischan,43,0.0
Kurdt,18,0.0
Macoy,418,0.0
Manases,186,0.0
Melieck,8,0.0
Omkar,313,0.0
Quadarious,19,0.0
Raeqwan,14,0.0
Raquawn,8,0.0
Riese,108,0.4074074074074074
Riku,362,0.0
Shubham,282,0.0
Tracer,148,0.0
Tustin,24,0.0
Tylil,34,0.0
Vasu,57,0.0
Yuriy,192,0.0
Amaru,649,0.012326656394453005
Amogh,623,0.0
Antravious,45,0.0
Breydon,581,0.0
Calloway,280,0.15357142857142858
Capone,190,0.0
Cheemeng,46,0.0
Cheick,166,0.0
Chibueze,148,0.0
Christopherjose,22,0.0
Cobe,659,0.0
Dannion,18,0.0
Delorenzo,7,0.0
Drex,18,0.0
Efe,290,0.0
Elisiah,27,0.0
Elohim,128,0.0
Elvir,38,0.0
Gerzon,12,0.0
Jaramiah,92,0.0
Jerray,17,0.0
Jhonattan,7,0.0
Jie,104,0.17307692307692307
Josaiah,360,0.0
Kaimen,121,0.0
Kaleal,55,0.0
Keagon,214,0.0
Keeshaun,38,0.0
Kethan,158,0.0
Keygan,393,0.027989821882951654
Khalim,7,0.0
Kinnon,12,0.0
Kwenton,7,0.0
Kywon,28,0.0
Layn,102,0.0
Loic,366,0.0
Makel,730,0.06575342465753424
Makhi,3532,0.014722536806342015
Mamoon,18,0.0
Markiece,7,0.0
Merik,305,0.0
Nayeem,13,0.0
North,272,0.08455882352941177
Nygil,24,0.0
Ohagi,7,0.0
Ohaji,14,0.0
Olalekan,24,0.0
Raqwan,13,0.0
Shaefer,7,0.0
Shallah,18,0.0
Sohrob,15,0.0
Stefaun,7,0.0
Stetsen,32,0.0
Tshawn,24,0.0
Wyett,319,0.0
Zyan,1362,0.22173274596182085
Aalim,34,0.0
Abdulahi,446,0.0
Adithya,565,0.0
Airic,32,0.0
Akeil,30,0.0
Alakai,359,0.0
Alexandor,16,0.0
Alp,291,0.0
Andro,42,0.0
Arath,979,0.0
Areon,127,0.3543307086614173
Asaiah,809,0.103831891223733
Ausar,190,0.0
Awan,29,0.0
Bannon,166,0.0
Benett,250,0.0
Blayton,274,0.0
Borna,82,0.0
Caileb,232,0.0
Caleel,83,0.0
Chanston,52,0.0
Christiananthon,12,0.0
Christianmichae,11,0.0
Clayten,240,0.0
Daequon,52,0.0
Daeton,232,0.0
Danterius,6,0.0
Dathon,17,0.0
Dequantae,12,0.0
Dequinton,19,0.0
Deronne,6,0.0
Devean,198,0.0
Devlen,23,0.0
Devun,69,0.0
Deyton,269,0.0
Dmon,21,0.0
Driston,24,0.0
Eann,96,0.0
Elijahjames,110,0.0
Ermin,86,0.0
Handsome,83,0.0
Hristo,24,0.0
Iasiah,75,0.09333333333333334
Isahia,122,0.0
Jadavian,18,0.0
Jaedin,540,0.22777777777777777
Jagr,25,0.0
Jahni,234,0.6111111111111112
Jahshawn,54,0.0
Jahsiah,697,0.0
Jailan,180,0.17777777777777778
Jaishon,174,0.0
Jakyle,92,0.0
Jamary,26,0.19230769230769232
Jaquaun,11,0.0
Jaquaveon,65,0.0
Jaquavion,433,0.0
Jauquan,6,0.0
Javarron,6,0.0
Jayvone,30,0.0
Jazon,214,0.0
Jeanchristophe,6,0.0
Jeloni,17,0.0
Jerian,67,0.0
Jeudy,28,0.0
Jhoan,374,0.0
Jocquez,12,0.0
Joemichael,13,0.0
Jomarcus,6,0.0
Joseenrique,42,0.0
Joshaun,56,0.0
Jshon,101,0.0
Junpei,11,0.0
Justinjames,11,0.0
Kamaree,473,0.35306553911205074
Keeyan,54,0.0
Keijon,6,0.0
Keunte,14,0.0
Kevinkhang,6,0.0
Keywon,95,0.0
Khalyl,57,0.0
Kidus,658,0.0
Kierian,39,0.0
Kilan,97,0.0
Kimoni,467,0.4025695931477516
Kohen,3855,0.01530479896238651
Kohlby,28,0.0
Kuba,113,0.0
Laakea,181,0.055248618784530384
Lakwan,6,0.0
Luisandres,11,0.0
Maclin,282,0.03900709219858156
Maksymilian,390,0.0
Malec,21,0.0
Matei,208,0.0
Matthewjames,73,0.0
Mccormick,75,0.0
Mihail,143,0.0
Mykol,35,0.0
Nazier,482,0.0
Nicquan,11,0.0
Odarrius,6,0.0
Ohajee,6,0.0
Olvin,308,0.0
Oshane,53,0.0
Perrion,180,0.0
Quandarious,16,0.0
Quavonte,6,0.0
Raequawn,6,0.0
Rafay,223,0.0
Rahmere,44,0.0
Raishaun,22,0.0
Reef,938,0.026652452025586353
Robertjr,6,0.0
Ryden,1461,0.02943189596167009
Ryotaro,37,0.0
Sabbir,6,0.0
Saequan,6,0.0
Seiya,79,0.0
Sethe,32,0.0
Shrey,613,0.0
Shyheed,17,0.0
Slayden,222,0.0
Tajaun,22,0.0
Takai,364,0.13186813186813187
Tamerick,6,0.0
Tayveon,535,0.0
Teancum,212,0.0
Thailer,39,0.15384615384615385
Travarious,41,0.0
Trayshaun,21,0.0
Trayson,405,0.0
Trenden,93,0.0
Trevail,6,0.0
Treysean,75,0.0
Tysheim,6,0.0
Wonya,6,0.0
Xzavious,30,0.0
Youssouf,206,0.0
Zackeria,6,0.0
Aaris,111,0.4864864864864865
Abdalrahman,191,0.0
Adis,221,0.0
Adrik,447,0.0
Aengus,170,0.0
Aidian,146,0.0
Akem,5,0.0
Allonzo,5,0.0
Almin,98,0.0
Anatoliy,50,0.0
Andreis,39,0.0
Anthonyjoseph,44,0.0
Arham,1135,0.0
Arquan,5,0.0
Asean,51,0.0
Augustas,24,0.0
Austinjohn,11,0.0
Avidan,56,0.0
Avishai,198,0.0
Baden,381,0.0
Banyan,306,0.0
Bar,45,0.5111111111111111
Bauer,570,0.0
Blayden,640,0.0
Brandol,105,0.0
Brashad,5,0.0
Brejon,5,0.0
Brosnan,20,0.0
Buchanan,46,0.0
Cardon,56,0.0
Carlosjr,5,0.0
Cengiz,5,0.0
Charlz,5,0.0
Chaske,61,0.0
Chaysen,107,0.0
Chidubem,304,0.0
Christianjoseph,22,0.0
Coi,43,0.3488372093023256
Culver,27,0.0
Cylas,722,0.0
Daekwan,5,0.0
Dagon,168,0.0
Damare,113,0.0
Damarques,24,0.0
Damire,69,0.0
Dantez,27,0.0
Daquian,5,0.0
Datrion,10,0.0
Davidchristophe,5,0.0
Dayten,250,0.0
Delsean,5,0.0
Demarrea,11,0.0
Demauri,278,0.0
Deshawndre,5,0.0
Devontrae,5,0.0
Diago,256,0.0
Dlyan,16,0.0
Dmarko,5,0.0
Doniven,111,0.0
Drayke,336,0.0
Drekwon,10,0.0
Duvid,222,0.0
Dwyer,5,0.0
Dyante,15,0.0
Edo,21,0.0
Edvard,10,0.0
Elek,188,0.0
Eliezar,23,0.0
Eligh,697,0.0
Ephron,5,0.0
Ezquiel,5,0.0
Fadel,173,0.0
Faizaan,154,0.0
Fawad,19,0.0
Feroz,15,0.0
Ferras,5,0.0
Gaber,5,0.0
Garrad,5,0.0
Gianncarlo,54,0.0
Godson,85,0.0
Gokul,82,0.0
Gristian,5,0.0
Gurvinder,17,0.0
Haidar,214,0.0
Haze,527,0.07400379506641366
Heberth,5,0.0
Herik,17,0.0
Huzaifa,282,0.0
Hytham,5,0.0
Ibraham,66,0.0
Inderjit,22,0.0
Isaack,131,0.0
Ishmam,5,0.0
Isileli,44,0.0
Itzhak,40,0.0
Izaiha,282,0.0
Izhar,40,0.0
Izzat,11,0.0
Jacobdaniel,5,0.0
Jadarien,52,0.0
Jaegar,99,0.0
Jahmeek,65,0.0
Jahmeel,16,0.0
Jahmeer,198,0.0
Jaivion,410,0.0
Jakarie,123,0.0
Jaken,102,0.0
Jaleal,179,0.0
Jamarqus,31,0.0
Jametrius,27,0.0
Jaquavian,110,0.0
Jaquaylon,34,0.0
Jaquest,5,0.0
Jarryn,59,0.0
Jaskirat,151,0.32450331125827814
Javarrius,17,0.0
Jave,5,0.0
Jaymere,159,0.0
Jehiel,157,0.0
Jelon,22,0.0
Jerricho,43,0.0
Jessten,5,0.0
Jevontay,5,0.0
Jiar,5,0.0
Jimari,57,0.0
Jimique,5,0.0
Jlen,88,0.0
Joaopedro,198,0.0
Jodarius,5,0.0
Jonaton,15,0.0
Jordanchristoph,5,0.0
Juanmarcos,12,0.0
Juanyae,5,0.0
Julyan,347,0.0
Justinanthony,5,0.0
Juwahn,5,0.0
Jylan,89,0.0
Kadden,163,0.0
Kahleb,134,0.0
Kaizer,518,0.0
Kalaeb,10,0.0
Kaleil,32,0.0
Kaliph,10,0.0
Kamarri,287,0.29965156794425085
Kardarius,11,0.0
Kasai,320,0.01875
Keaunte,18,0.0
Keison,116,0.0
Kendred,16,0.0
Kendron,5,0.0
Kenichiro,10,0.0
Kentravius,10,0.0
Keonne,22,0.0
Keymonte,20,0.0
Keysean,241,0.0
Khadarius,5,0.0
Khallil,5,0.0
Khamal,30,0.0
Khylan,424,0.01179245283018868
Kieler,57,0.0
Kiheem,5,0.0
Kione,31,0.0
Kiren,194,0.17010309278350516
Kisean,63,0.0
Kiyle,11,0.0
Koen,3168,0.0031565656565656565
Kyheem,70,0.0
Kyreem,52,0.0
Ladante,16,0.0
Laim,50,0.0
Lascelles,5,0.0
Latrez,36,0.0
Laurenz,28,0.0
Leeandre,68,0.0
Leequan,5,0.0
Leondrae,16,0.0
Loai,18,0.0
Loki,1339,0.040328603435399554
Ludovic,38,0.0
Macallister,241,0.0
Mahki,874,0.0
Makyle,137,0.0
Malaquias,78,0.0
Maliak,11,0.0
Marciel,10,0.0
Markest,5,0.0
Markryan,5,0.0
Marqua,10,0.0
Marquian,5,0.0
Matheo,1074,0.0
Melad,11,0.0
Melique,30,0.0
Miguelangelo,10,0.0
Mikias,108,0.0
Millan,167,0.0658682634730539
Mohamedali,63,0.0
Mondarius,24,0.0
Monir,5,0.0
Montico,5,0.0
Munajj,5,0.0
Nadarius,31,0.0
Nasier,360,0.0
Naum,11,0.0
Nebiyu,38,0.0
Nikalus,40,0.0
Niquan,79,0.0
Noman,62,0.0
Nyckolas,5,0.0
Obasi,5,0.0
Odon,10,0.0
Oscardaniel,5,0.0
Otman,5,0.0
Parmveer,10,0.0
Pavin,5,0.0
Pavlo,37,0.0
Plinio,5,0.0
Pono,25,0.0
Prestyn,934,0.23875802997858672
Prithvi,310,0.0
Priyank,5,0.0
Pujan,42,0.0
Quaadir,10,0.0
Quadier,5,0.0
Quadri,25,0.0
Qualen,10,0.0
Qualyn,62,0.0
Quandarrius,5,0.0
Quanterious,12,0.0
Quanterius,15,0.0
Quanterrious,10,0.0
Quantravious,16,0.0
Quendarious,5,0.0
Quevon,40,0.0
Quinden,16,0.0
Raaziq,5,0.0
Radwan,104,0.0
Rajvir,159,0.0
Rakwan,13,0.0
Ranen,108,0.0
Ravy,5,0.0
Rayquann,5,0.0
Rayqwan,11,0.0
Rayshaud,21,0.0
Rayyan,2473,0.07399919126566923
Rhyse,268,0.30970149253731344
Robenson,10,0.0
Ryhan,22,0.0
Rylon,281,0.0
Sachiel,10,0.0
Sahr,37,0.0
Saifullah,75,0.0
Samuael,5,0.0
Sarim,268,0.0
Saurav,203,0.0
Seandre,5,0.0
Seantyler,5,0.0
Semaje,138,0.18840579710144928
Semir,225,0.0
Shammond,67,0.0
Shaquone,5,0.0
Shaylor,10,0.0
Shiheim,10,0.0
Shjon,74,0.0
Shray,141,0.0
Shumel,5,0.0
Shyhem,5,0.0
Slaten,22,0.0
Srikar,482,0.0
Stafon,5,0.0
Stephun,5,0.0
Suriel,57,0.0
Syris,259,0.0
Taggert,138,0.0
Taige,138,0.37681159420289856
Tairik,5,0.0
Taliq,44,0.0
Tangelo,5,0.0
Taric,5,0.0
Tavario,5,0.0
Taymon,16,0.0
Teonte,15,0.0
Terreon,103,0.0
Themba,5,0.0
Thierno,306,0.0
Thristan,30,0.0
Tieran,28,0.21428571428571427
Tijon,47,0.0
Tomasi,38,0.0
Tovias,5,0.0
Trajuan,5,0.0
Tremarcus,10,0.0
Treton,50,0.0
Treveion,54,0.0
Tristion,44,0.0
Tyanthony,52,0.0
Tyberious,57,0.0
Tydarrius,24,0.0
Tykwon,79,0.0
Tymeek,21,0.0
Tyquell,33,0.0
Tyvez,5,0.0
Tyvion,107,0.0
Vikramjit,5,0.0
Wanye,22,0.0
Warsame,34,0.0
Whyatt,325,0.0
Wyland,265,0.0
Yavuz,72,0.0
Yida,209,0.0
Yoani,12,0.0
Yohanes,43,0.0
Yulian,394,0.0
Zaccari,25,0.0
Zaeem,234,0.0
Zamian,16,0.0
Zarif,146,0.0
Zarin,225,0.5066666666666667
Zildjian,31,0.0
Zishe,11,0.0
Zyler,1100,0.0
Erykah,1469,1.0
Yuliza,559,1.0
Ajaysia,43,1.0
Keja,57,1.0
Reganne,225,1.0
Allure,392,1.0
Taeya,362,1.0
Luzclarita,41,1.0
Dzyre,55,1.0
Halia,729,1.0
Areisy,21,1.0
Jonbenet,20,1.0
Tyjah,238,0.7563025210084033
Zalma,89,1.0
Syanne,225,1.0
Ahtziry,287,1.0
Derykah,27,1.0
Emony,120,1.0
Janvi,379,1.0
Jullissa,55,1.0
Keileigh,211,1.0
Taeja,127,1.0
Yaileen,248,1.0
Zyria,371,1.0
Ajla,654,1.0
Amarri,604,0.45695364238410596
Arianda,22,1.0
Aylene,360,1.0
Elaysia,293,1.0
Markeria,88,1.0
Nykira,208,1.0
Yailene,120,1.0
Alayzia,305,1.0
Alitzel,369,1.0
Annaclaire,393,1.0
Ayline,376,1.0
Brenley,820,0.9670731707317073
Damiya,802,1.0
Dessiah,44,0.38636363636363635
Majesti,144,1.0
Maleya,440,1.0
Nashaya,56,1.0
Niha,37,1.0
Reilee,21,1.0
Saumya,249,0.9799196787148594
Taitum,474,0.8417721518987342
Taleea,45,1.0
Yailyn,283,1.0
Zarriah,409,1.0
Abbagale,139,1.0
Adaysha,61,1.0
Ahlexis,24,1.0
Alaja,170,1.0
Armanie,217,0.7188940092165899
Chidimma,46,1.0
Dayzia,48,1.0
Delaynie,330,1.0
Desjambra,9,1.0
Dounia,43,1.0
Fey,112,1.0
Genessy,56,1.0
Hima,32,1.0
Janayah,647,1.0
Jeselle,195,1.0
Jonnay,29,1.0
Kenidee,285,1.0
Keniya,633,1.0
Kyannah,62,1.0
Ninti,27,1.0
Nybria,14,1.0
Rakayla,240,1.0
Sheridyn,87,1.0
Sira,197,1.0
Sirenna,15,1.0
Talazia,15,1.0
Taneja,52,1.0
Thaila,92,1.0
Ulissa,28,1.0
Wardah,42,1.0
Yacine,161,0.40993788819875776
Zakeea,9,1.0
Zarya,467,1.0
Zeana,31,1.0
Abbeygail,66,1.0
Adiba,144,1.0
Ajaycia,8,1.0
Ajenae,8,1.0
Anarely,113,1.0
Aylen,891,0.9135802469135802
Callia,498,1.0
Daila,439,1.0
Dejone,8,1.0
Denajah,121,1.0
Desyree,32,1.0
Imanii,97,1.0
Jakiah,493,0.8559837728194726
Jannat,967,1.0
Janyah,1081,1.0
Kadison,28,0.7857142857142857
Kambrea,84,1.0
Kassadee,76,1.0
Kayliana,844,1.0
Keiasia,196,1.0
Khady,196,1.0
Kyliee,615,1.0
Kynedi,261,1.0
Ladaria,26,1.0
Lesliee,8,1.0
Macalla,8,1.0
Madden,6376,0.14366373902132998
Mahkayla,186,1.0
Makalla,24,1.0
Micahla,40,1.0
Mirabelle,1126,1.0
Myangel,406,1.0
Mycayla,20,1.0
Myonna,364,1.0
Risako,31,1.0
Rumor,71,1.0
Sayeh,18,1.0
Shamyah,261,1.0
Taiyah,37,1.0
Taleigh,90,1.0
Talliyah,44,1.0
Tavianna,58,1.0
Tyreana,55,1.0
Tyzhane,20,1.0
Vivika,173,1.0
Yulitza,175,1.0
Yulizza,8,1.0
Zakyia,145,1.0
Aaleah,299,1.0
Aaleigha,171,1.0
Adajah,77,1.0
Ahnika,242,1.0
Ajanai,24,1.0
Akeda,7,1.0
Alayzha,74,1.0
Alesea,12,1.0
Alizee,417,1.0
Allahna,110,1.0
Alneisha,7,1.0
Alyze,133,1.0
Ariatna,133,1.0
Arykah,31,1.0
Aryona,161,1.0
Aunye,27,1.0
Ayrianna,332,1.0
Baile,13,1.0
Bailei,231,1.0
Baillee,13,1.0
Belanna,102,1.0
Bibianna,50,1.0
Caelie,100,1.0
Calyx,123,0.3252032520325203
Caoilinn,46,1.0
Ciarrah,81,1.0
Citlalic,127,1.0
Edona,80,1.0
Ellinor,340,1.0
Essynce,212,1.0
Evynn,270,0.9814814814814815
Ganessa,12,1.0
Ganna,17,1.0
Harleyann,52,1.0
Heven,35,1.0
Icess,108,1.0
Ikram,313,0.9265175718849841
Jaianna,267,1.0
Jaileene,12,1.0
Jaleyah,493,1.0
Janyia,744,1.0
Jarena,7,1.0
Jasira,196,1.0
Jateria,31,1.0
Jatori,29,0.6551724137931034
Jaylenne,228,1.0
Jaynah,35,1.0
Jirah,223,0.852017937219731
Kealee,55,1.0
Kealie,83,1.0
Kensington,2567,0.9520841449162446
Keviana,70,1.0
Kialey,45,1.0
Kinslee,3337,1.0
Kinzee,247,1.0
Kortlyn,232,1.0
Lanaysia,68,1.0
Machayla,33,1.0
Madailein,163,1.0
Madilynne,460,1.0
Makya,1145,0.9196506550218341
Makynzie,804,1.0
Maniya,543,1.0
Marialaura,12,1.0
Marivelle,7,1.0
Marixza,12,1.0
Martasia,136,1.0
Matlin,7,1.0
Maykala,37,1.0
Mayli,370,1.0
Maylis,18,1.0
Mckalyn,23,1.0
Mechaela,7,1.0
Mekaylah,97,1.0
Milah,1883,1.0
Minah,226,1.0
Nastaja,7,1.0
Nataija,24,1.0
Natea,26,1.0
Netania,12,1.0
Neyla,366,1.0
Noshin,34,1.0
Nyjae,182,1.0
Oliwia,241,1.0
Oshiana,7,1.0
Regin,7,1.0
Rejoice,136,1.0
Reygan,355,1.0
Richlyn,12,1.0
Rmani,283,0.7420494699646644
Sahian,72,1.0
Shaely,145,1.0
Shahadah,43,1.0
Simren,69,1.0
Sukanya,75,1.0
Sydeny,12,1.0
Tahnia,41,1.0
Tamiria,17,1.0
Terykah,7,1.0
Torah,234,1.0
Tyjanae,163,1.0
Tytiauna,17,1.0
Vaidehi,195,1.0
Vianny,142,1.0
Yasmean,26,1.0
Zadia,92,1.0
Zauria,81,1.0
Zikeya,7,1.0
Aalexis,20,1.0
Aalexus,6,1.0
Aaya,50,1.0
Adriahna,74,1.0
Adriyana,169,1.0
Aireonna,179,1.0
Akala,34,1.0
Akire,75,1.0
Akirra,71,1.0
Akyia,81,1.0
Akylah,186,1.0
Alaija,216,1.0
Alany,514,1.0
Alayza,233,1.0
Aleayah,117,1.0
Alecsandra,16,1.0
Alijha,59,0.1864406779661017
Alizandra,70,1.0
Alkeria,6,1.0
Allaura,36,1.0
Allisandra,53,1.0
Alysiana,69,1.0
Ambrasia,6,1.0
Anacarina,6,1.0
Anaia,440,1.0
Anea,69,1.0
Anevay,379,1.0
Angelamae,11,1.0
Anjae,6,1.0
Antoneshia,6,1.0
Aquaria,11,1.0
Areyana,155,1.0
Areyanna,134,1.0
Arkayla,6,1.0
Armanii,372,0.6532258064516129
Armonee,86,0.9302325581395349
Arnela,43,1.0
Arryanna,166,1.0
Ashka,32,1.0
Asija,34,1.0
Astha,97,1.0
Athziry,346,1.0
Aunesty,248,1.0
Aviona,331,1.0
Axia,11,1.0
Ayliah,60,1.0
Aylyn,107,1.0
Baileyann,48,1.0
Bassheva,91,1.0
Bellanira,6,1.0
Belsy,13,1.0
Braily,43,1.0
Brenlee,492,1.0
Brezhane,6,1.0
Briajah,12,1.0
Bristen,37,0.5945945945945946
Bryley,366,0.8169398907103825
Caelynn,448,1.0
Camrynn,605,0.9404958677685951
Caragh,72,1.0
Caryna,6,1.0
Casadi,11,1.0
Cedriana,32,1.0
Cendra,11,1.0
Chaslynn,24,1.0
Chesnie,162,1.0
Chylee,40,1.0
Coralis,25,1.0
Cossette,46,1.0
Dahja,29,1.0
Daijsha,12,1.0
Daisjah,15,1.0
Dajona,12,1.0
Danaisa,30,1.0
Darinesha,6,1.0
Dawnte,11,0.5454545454545454
Daylie,17,1.0
Deajane,6,1.0
Dejiah,36,1.0
Demri,72,1.0
Denira,17,1.0
Deonshay,6,1.0
Desirrae,6,1.0
Deza,6,1.0
Dezerai,6,1.0
Deziah,218,0.9770642201834863
Dezyre,160,1.0
Diangela,6,1.0
Diyana,102,1.0
Dmia,57,1.0
Eleeza,6,1.0
Emalea,117,1.0
Emmamarie,185,1.0
Ensley,1681,0.9964306960142773
Fahima,171,1.0
Gemise,6,1.0
Genessee,11,1.0
Halayna,153,1.0
Hamna,130,1.0
Haniya,805,1.0
Hannahlee,38,1.0
Hatice,72,1.0
Havyn,867,0.9307958477508651
Himani,226,1.0
Hinako,40,1.0
Humna,79,1.0
Immani,18,1.0
Jadeyn,723,0.9405255878284924
Jamaia,69,1.0
Jaquaisha,6,1.0
Jashala,6,1.0
Jeilene,16,1.0
Jenascia,81,1.0
Jenesha,6,1.0
Jeniah,473,1.0
Jermiya,141,1.0
Jerykah,6,1.0
Joclynn,154,1.0
Joria,11,1.0
Justess,17,1.0
Jyasia,96,1.0
Kadaisha,37,1.0
Kaetlynn,16,1.0
Kahler,59,0.1016949152542373
Kaliana,663,1.0
Kamaile,205,1.0
Kasity,28,1.0
Kassidey,28,1.0
Katasia,11,1.0
Kaylae,6,1.0
Kaylissa,39,1.0
Keaisha,66,1.0
Keniyah,672,1.0
Kennidi,309,1.0
Kerly,73,1.0
Keyleigh,207,1.0
Khadijat,27,1.0
Kiaja,64,1.0
Kijah,44,1.0
Kirrah,82,1.0
Klarrissa,6,1.0
Kristyana,115,1.0
Kyiah,371,1.0
Kyondra,6,1.0
Lachyna,14,1.0
Ladazia,6,1.0
Ladestiny,32,1.0
Lamari,500,0.334
Lamiyah,751,1.0
Lanautica,49,1.0
Lanyia,262,1.0
Laurnea,6,1.0
Llulisa,13,1.0
Lujain,343,1.0
